"genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key_song","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"Alternative","Nirvana","About A Girl - Remastered","4T0OWC2ISMWVDAIdhIPXK4","46","0.00000886","0.402","168160","0.898","0.0000889","B","0.279","-6.467","Minor","0.0316","132.092","4-Apr","0.675"
"Alternative","Radiohead","I Might Be Wrong","0JhpYE9xA3UpSFrmXTZyIF","49","0.263","0.601","293773","0.735","0.795","G","0.11","-8.321","Minor","0.0255","102.891","4-Apr","0.505"
"Alternative","The Cult","Love Removal Machine","3w6URtAxoSs2JAw9PvYhbH","49","0.00205","0.335","257440","0.834","0.000225","G","0.124","-7.829","Major","0.0937","137.059","4-Apr","0.62"
"Alternative","Lolo Zouaï","Blue","0yb4xJ34yomdAkSXkdEpeg","43","0.29","0.386","219933","0.492","0.00000185","G","0.128","-8.979","Minor","0.0686","173.171","4-Apr","0.0985"
"Alternative","Robert DeLong","Global Concepts","3QJHoM8WoU12TWQ4I0M6Vw","42","0.336","0.704","278147","0.789","0.0000103","E","0.365","-3.982","Minor","0.208","107.93","4-Apr","0.639"
"Alternative","!!!","Even When The Water's Cold","2UjEyfnKzaY7qpBEeESJjv","52","0.108","0.709","227067","0.831","0.00128","D","0.159","-6.847","Minor","0.0391","104.971","4-Apr","0.866"
"Alternative","León Larregui","Como Tú (Magic Music Box)","0E8qIw6KblOtDQYzzHQrxL","59","0.000292","0.568","232120","0.903","0.724","C","0.0764","-7.647","Major","0.0982","122.604","4-Apr","0.762"
"Alternative","Nirvana","Floyd The Barber - Remastered","1y2WO8baXQ03QFEH6gRguu","46","0.00251","0.44","138040","0.902","0.482","E","0.0545","-5.48","Major","0.0472","136.596","4-Apr","0.646"
"Alternative","AFI","Dancing Through Sunday","4O5GKVbnQ8U9BxYWu0hIug","43","0.00391","0.533","146667","0.972","0","D#","0.276","-2.885","Minor","0.0816","114.161","4-Apr","0.609"
"Alternative","As I Lay Dying","A Greater Foundation","1x1NTUH1QUJEiBnkAMy0Mq","46","0.000585","0.522","226213","0.992","0.00093","D#","0.665","-3.234","Minor","0.114","124.983","4-Apr","0.365"
"Alternative","Goldroom","Silhouette","4Vdbb7QK3czCJVdfxOBbCZ","48","0.0827","0.715","268040","0.641","0.125","C","0.122","-7.008","Major","0.0391","115.014","4-Apr","0.222"
"Alternative","Korn","Good God","5JrajjztyjvkuUB8ZqzUML","47","0.003","0.548","201960","0.904","0.024","B","0.655","-7.011","Minor","0.0992","124.75","4-Apr","0.585"
"Alternative","Florence + The Machine","Too Much Is Never Enough","3ikcPRWKVx5oSalVpLzQQu","48","0.311","0.459","348345","0.664","0.000292","E","0.118","-4.68","Major","0.0381","128.159","4-Apr","0.0754"
"Alternative","BADBADNOTGOOD","Six Degrees","37ZADMiSxNnF4qfDgTMP2x","43","0.381","0.659","220836","0.687","0.000124","E","0.146","-9.744","Minor","0.377","81.954","4-Apr","0.517"
"Alternative","Sum 41","War","4lUHxbFilSwlkl52me8x1W","54","0.000811","0.391","209667","0.899","0","C#","0.313","-4.105","Major","0.0491","175.937","4-Apr","0.539"
"Alternative","Cake","Rock 'n' Roll Lifestyle","4tRkMAL93DFmaMDUHOHuBH","42","0.331","0.71","254067","0.462","0","A","0.137","-9.737","Major","0.211","117.601","4-Apr","0.937"
"Alternative","Marcy Playground","Saint Joe On The School Bus","1LC2Hcgf2RgEbxPHNTnzaC","41","0.00333","0.716","200160","0.686","0.00368","E","0.126","-7.127","Major","0.0329","103.931","4-Apr","0.854"
"Alternative","Ween","Mutilated Lips","3fsnRK4dEe7NykXL5anAGp","42","0.0587","0.565","228800","0.657","0.000151","G#","0.331","-8.526","Major","0.0273","136.05","4-Apr","0.361"
"Alternative","Kurt Vile","One Trick Ponies","3NARYtRUkQEU6KCd9OgEfq","50","0.15","0.68","321160","0.852","0.00294","C","0.126","-4.919","Major","0.0257","94.523","4-Apr","0.707"
"Alternative","Red Hot Chili Peppers","This Ticonderoga","3iXNy7VaY9OqJFBwzhmbOh","50","0.016","0.238","215200","0.949","0","G#","0.0864","-4.575","Major","0.247","87.843","4-Apr","0.405"
"Alternative","Crowder","Everyday I'm Blessed","4PG1UgHRKLhBnXJwPijLPs","37","0.141","0.78","200107","0.821","0","F","0.102","-4.538","Minor","0.028","105.012","4-Apr","0.762"
"Alternative","Beck","The Golden Age","1bGas968flWbyqIdVqlHt4","46","0.0262","0.487","274813","0.491","0.00301","F#","0.128","-9.211","Minor","0.0292","125.184","4-Apr","0.153"
"Alternative","X Ambassadors","Unconsolable","0jpoRHaMiyKNnCectzcXTv","45","0.003","0.669","216707","0.587","0.0237","F#","0.112","-7.55","Minor","0.0419","150.961","4-Apr","0.347"
"Alternative","The 1975","Sex - EP Version","03tg6cOOCCZNPRZeOmYbYx","40","0.000025","0.348","206133","0.963","0.000239","D","0.276","-4.078","Major","0.0845","148.258","4-Apr","0.138"
"Alternative","Jason Gray","Glow In The Dark","0BiTRF7SSvNpChtBeYYM41","40","0.0405","0.587","230679","0.843","0","A#","0.103","-5.325","Major","0.0502","81.95","4-Apr","0.784"
"Alternative","Hiatus Kaiyote","The Lung","45GTuMUP3lNuZcw7MGKfhx","47","0.306","0.722","293987","0.406","0.0458","F","0.111","-10.967","Minor","0.0481","112.731","4-Mar","0.302"
"Alternative","Amber Mark","High On Your Love","4DyxpCYqN8EycTiP8DqCTe","44","0.00434","0.64","214730","0.488","0.822","B","0.158","-9.773","Major","0.0373","180.007","4-Apr","0.469"
"Alternative","Elle Varner","Pour Me (Thinkin bout u) [feat. Wale]","6rhMJYVnUQnZ0wS29IIOST","43","0.107","0.555","246497","0.8","0","A#","0.109","-4.939","Major","0.0933","143.898","4-Apr","0.501"
"Alternative","Nick Lowe","Cruel To Be Kind","7MukhjZ8GfYkK9lMEdnagp","45","0.0586","0.694","210131","0.656","0.00000181","C","0.0505","-10.598","Major","0.026","131.684","4-Apr","0.803"
"Alternative","Yeek","Slept on","61FHzmovoYcohP3bQKUofl","40","0.566","0.513","185260","0.274","0","G","0.0924","-15.904","Major","0.0453","183.818","4-Apr","0.463"
"Alternative","Smino","SKEDOS","0Ec3M0gdhQ4sUKd5vGEKqm","42","0.687","0.861","165811","0.494","0.00000257","A","0.348","-7.669","Major","0.374","107.027","4-Apr","0.569"
"Alternative","Volbeat","Room 24","5DRP9X5EivS5XklFqqu9Gh","40","0.00000771","0.166","306987","0.953","0.00824","C","0.244","-4.699","Major","0.137","79.273","4-Mar","0.193"
"Alternative","A Perfect Circle","When The Levee Breaks","3VKdOmOSWc50fxn0PjDZWc","41","0.0108","0.627","355320","0.495","0.829","G#","0.0849","-8.479","Major","0.0281","148.088","4-Apr","0.27"
"Alternative","Caribou","Odessa","3D1P3oPecqAQy2u33gAhsM","48","0.00334","0.681","315585","0.915","0.0817","C#","0.354","-5.974","Major","0.042","118.027","4-Apr","0.607"
"Alternative","The Offspring","(Can't Get My) Head Around You","1qYcHo4wiesUC2VIRch45G","51","0.00811","0.532","134760","0.843","0.00000945","G","0.0927","-4.632","Major","0.0757","143.338","4-Apr","0.69"
"Alternative","Injury Reserve","Rap Song Tutorial","5u9UVp5hkOjzuMU4wyJ5HZ","46","0.0238","0.647","142013","0.577","0.00000218","C#","0.186","-5.247","Major","0.326","122.799","4-May","0.402"
"Alternative","Spooky Black","Take the Blame so I Don't Have To","7GaQ0XyNfVEzFaGTGTNrCU","42","0.559","0.539","201712","0.309","0.702","E","0.109","-13.597","Major","0.0326","119.991","4-Apr","0.0735"
"Alternative","The White Stripes","Black Math","263t7GorNf91EF0RgwNbCG","43","0.108","0.181","183973","0.987","0.00514","D","0.0903","-3.666","Major","0.431","179.381","4-Apr","0.39"
"Alternative","Deftones","Beware","2ASygm7048ssav4ekbehPS","43","0.000129","0.265","360667","0.714","0.432","G#","0.137","-5.393","Major","0.0375","145.156","4-Apr","0.1"
"Alternative","Nothing But Thieves","Live Like Animals","3GSC9EXY0Csb8C6xccHv2V","49","0.00095","0.473","250733","0.649","0.000104","C","0.0971","-5.468","Major","0.107","134.189","4-Apr","0.62"
"Alternative","BADBADNOTGOOD","Sour Soul","48mJsuV6IsDVrjkhqR2mHG","46","0.102","0.563","165983","0.684","0.00065","D","0.283","-7.413","Minor","0.253","83.319","4-Apr","0.501"
"Alternative","Jack White","Another Way to Die","3ODl8J0TZAykdMCtCIO28n","52","0.0239","0.42","262240","0.766","0.0000308","E","0.11","-4.231","Minor","0.179","68.393","4-Apr","0.41"
"Alternative","✝✝✝ (Crosses)","Bitches Brew","0dT2JHN6fGZnwhNxTcDJRk","41","0.00119","0.458","208851","0.655","0.00071","C#","0.147","-4.427","Minor","0.0398","176.03","4-Apr","0.593"
"Alternative","Curren$y","Restoration (feat. Roddy & St Wiz)","1TMwllQmjdgDwaynZZMEsi","46","0.209","0.72","165407","0.534","0.0000437","G","0.11","-9.549","Major","0.404","172.053","4-Apr","0.394"
"Alternative","AWOLNATION","Table for One (feat. Elohim)","7fE5PFt7j1aNGdCEM89qxN","43","0.374","0.573","278868","0.767","0.139","E","0.225","-5.811","Major","0.0357","128.008","4-Apr","0.477"
"Alternative","Foreign Air","Echo","6tucelGpAWEAYMUhbND0TO","47","0.0223","0.619","220747","0.805","0.000586","G","0.0838","-6.643","Major","0.034","101.989","4-Apr","0.45"
"Alternative","Breakbot","Another You (feat. Ruckazoid)","5k8QpgB8gc9o3Hc5aVg8Lf","48","0.0692","0.789","201947","0.554","0","A#","0.261","-5.335","Major","0.0431","105.014","4-Apr","0.77"
"Alternative","Lamb of God","Ashes of the Wake","4qRe7JlY6zvKzrzlXTugo6","45","0.000088","0.208","345411","0.974","0.842","G","0.183","-4.156","Major","0.206","187.452","4-Mar","0.0795"
"Alternative","Caifanes","Perdí Mi Ojo de Venado","4YKBYzHTtBZA2P12N5VomO","53","0.00296","0.521","271400","0.927","0.0683","F#","0.357","-5.782","Minor","0.0505","167.378","4-Apr","0.697"
"Alternative","Njomza","Ridin Solo (Arvfz Remix)","30cY11KFjLZPAgAJ7aKQhI","45","0.0499","0.378","182051","0.707","0.0226","B","0.323","-4.675","Minor","0.0809","126.696","4-Apr","0.397"
"Alternative","The 1975","Talk!","7Mwl3zti5NbY88SpkCxTYT","40","0.0156","0.582","167749","0.846","0.00000293","E","0.581","-6.569","Major","0.0649","120.017","4-Apr","0.649"
"Alternative","Sick Puppies","There's No Going Back","42oEN35FPwWHOOtdWPj16C","44","0.000346","0.454","202040","0.879","0","A","0.311","-5.762","Major","0.0723","164.909","4-Apr","0.307"
"Alternative","Arch Enemy","Nemesis","27sTzAelgljD6Uxp88BqA3","56","0.0000579","0.246","252280","0.954","0.291","G#","0.126","-3.811","Major","0.0975","97.553","4-Apr","0.164"
"Alternative","Corrosion Of Conformity","Albatross","3CtKSQyQPdzA2u7n9tjJw2","49","0.0000505","0.344","320333","0.911","0.00166","A#","0.0642","-5.997","Major","0.054","135.213","4-Apr","0.51"
"Alternative","Prophets Of Rage","Made With Hate","1544s7tOrTn4NSgbyz1wq4","49","0.013","0.516","149576","0.887","0","B","0.207","-5.957","Minor","0.224","82.474","4-Apr","0.529"
"Alternative","In This Moment","The Promise","4K6QbaU4KdvYJAOncr2Iu0","42","0.0635","0.356","268040","0.97","0","A","0.121","-2.855","Minor","0.0935","149.937","4-Apr","0.142"
"Alternative","Zoé","Vía Láctea","6atnxgdzkrtE36xaeSCK1e","57","0.0624","0.534","248133","0.759","0.00484","G","0.104","-4.781","Major","0.0469","150.976","4-Apr","0.574"
"Alternative","Deftones","Beauty School","5sUCU4eiyf0pplIJ7OGEoc","44","0.000059","0.397","287840","0.9","0.024","D#","0.228","-5.968","Minor","0.0589","106.448","4-Apr","0.204"
"Alternative","Daughtry","I'll Fight","5SYb42keVyr5S9smozZRWl","45","0.00562","0.588","180733","0.772","0","F#","0.239","-4.444","Major","0.0626","155.033","4-Apr","0.729"
"Alternative","Newsboys","He Reigns","4mzm2S7WzWJWcTVEut18rB","40","0.38","0.648","296413","0.66","0.00000135","C","0.0973","-6.288","Major","0.0386","91.175","4-Apr","0.655"
"Alternative","11:11","Listen","0GzzQZvhe1veE1MzlZcCWt","47","0.101","0.747","289756","0.327","0.0262","A#","0.115","-11.972","Minor","0.0911","81.958","4-Apr","0.193"
"Alternative","Red Hot Chili Peppers","C'mon Girl","0CZQNI3Evb4Nd8GeU49LFj","48","0.0249","0.546","228667","0.884","0.000276","B","0.457","-3.719","Minor","0.0374","112.331","4-Apr","0.62"
"Alternative","Alanis Morissette","All I Really Want - 2015 Remaster","6rRIRMEhVclbTleCJQsrPm","49","0.0117","0.562","284093","0.896","0","A#","0.322","-7.974","Minor","0.203","93.378","4-Apr","0.362"
"Alternative","We As Human","Strike Back","1VGoxAxuw65pJW0ATxjFpu","41","0.0000458","0.523","194147","0.919","0.0000045","F","0.168","-3.771","Major","0.0383","110.017","4-Apr","0.385"
"Alternative","Rammstein","HAIFISCH","498yaB7s3JRZUikLpMHbRY","47","0.000832","0.627","224907","0.842","0.898","A","0.115","-4.215","Major","0.0375","134.98","4-Apr","0.309"
"Alternative","Anthrax","Bring The Noise","1p50Ir1Hm6Sa1urjaLGi7L","50","0.000823","0.61","211787","0.827","0","D","0.116","-8.577","Major","0.172","121.17","4-Apr","0.295"
"Alternative","Newsong","When God Made You","3QUQhiADLGdEWnoXKPCKaE","45","0.802","0.485","281013","0.372","0","D","0.0961","-6.849","Major","0.0303","143.504","4-Apr","0.14"
"Alternative","Creed","Beautiful","6MeQRL7mOCQBrb9xQW8RGF","43","0.0000241","0.438","259600","0.85","0.00063","D#","0.131","-5.924","Major","0.0395","144.61","4-Apr","0.315"
"Alternative","88-Keys","Stay Up! (Viagra)","6EqeUVOActferoRMoSzHgR","40","0.0359","0.773","189360","0.513","0","C#","0.347","-6.742","Major","0.319","90.507","4-Apr","0.474"
"Alternative","The Replacements","I Will Dare","1MV5BzujqyRQ417qj0rXNS","43","0.00157","0.456","197427","0.857","0.0344","G","0.333","-5.854","Major","0.0833","167.709","4-Apr","0.559"
"Alternative","The White Stripes","Apple Blossom","2EWMlxsVQdNpgZ3TryxdR9","43","0.65","0.537","133293","0.454","0.000138","A","0.0879","-7.896","Major","0.0535","128.201","4-Apr","0.628"
"Alternative","A Perfect Circle","A Stranger","0u0B4R9mRTu91YraY9KVF7","42","0.516","0.531","192333","0.368","0.0347","C#","0.0921","-12.761","Minor","0.0293","109.889","4-Apr","0.0926"
"Alternative","Trash Boat","Given Up","6EQxZoqEiQPQwapC7xc9au","46","0.000999","0.679","201122","0.946","0.469","D","0.0479","-5.001","Major","0.111","99.994","4-Apr","0.595"
"Alternative","Rayana Jay","Love Me Like (feat. DUCKWRTH)","1P9KFw6u4vX7hbFcFZd1yL","47","0.713","0.868","164746","0.58","0.00297","F","0.105","-9.575","Minor","0.276","117.998","4-Apr","0.48"
"Alternative","Kid Rock","Jesus and Bocephus","4W4GTPUsiYlA46pOyEJq6E","40","0.345","0.35","231120","0.316","0","D","0.1","-8.291","Major","0.0311","125.646","4-Apr","0.251"
"Alternative","MARINA","Girls","0Q10r6aIqGqeUdl6tY8wc7","44","0.0246","0.666","206493","0.873","0.0000026","A","0.0543","-5.072","Minor","0.0273","114.006","4-Apr","0.945"
"Alternative","Anthem Lights","Class of 2018 Medley: I Will Remember You / See You Again / Time of My Life / Forever Young / Good Riddance (Time of Your Life)","6JPlbJVKJLngNV66RQAHgD","44","0.769","0.321","164672","0.273","0","A#","0.103","-7.748","Major","0.0311","88.238","4-Apr","0.347"
"Alternative","Blind Melon","Skinned","1LnNC5LlJfLWISdy8tnZw3","41","0.597","0.633","117973","0.623","0","G","0.0428","-7.895","Major","0.0498","140.518","4-Apr","0.924"
"Alternative","Ari Lennox","Bound","2xxtkvXLvju1pGYg6STAAf","41","0.0707","0.571","328624","0.421","0.00233","D#","0.168","-9.025","Minor","0.0323","119.968","4-Mar","0.0864"
"Alternative","Queens of the Stone Age","Mexicola","2drBr0cK7HRyhzHUciritT","46","0.00359","0.437","295632","0.895","0.123","C","0.0755","-4.64","Major","0.0304","109.113","4-Apr","0.468"
"Alternative","Grouplove","Standing in The Sun","6kCHznMiHnRaNDHXwHmrrV","45","0.00317","0.475","255893","0.594","0.00000684","B","0.0752","-7.331","Major","0.0292","180.277","4-Apr","0.626"
"Alternative","Starset","Dark On Me","6UZTXJyLybHKCaDCwExGeA","39","0.0279","0.39","338225","0.582","0.000372","C","0.136","-6.977","Major","0.0416","79.919","4-Apr","0.0918"
"Alternative","Rob Zombie","Sick Bubblegum","1cbNBIrRWP4PlJeyjb7ZmT","46","0.00152","0.642","224267","0.972","0.0000239","F","0.384","-3.047","Minor","0.0967","118.035","4-Apr","0.421"
"Alternative","Mazzy Star","In the Kingdom","0hCjDPhl5JbFpYbrlebXvB","46","0.537","0.338","314753","0.456","0.331","C","0.0925","-10.008","Major","0.027","171.819","4-Apr","0.347"
"Alternative","Velvet Revolver","She Builds Quick Machines","5kwVVnZ8ZjJanBbGmrbHsb","46","0.000193","0.333","242440","0.883","0.259","C","0.313","-4.486","Major","0.0403","148.818","4-Apr","0.673"
"Alternative","Ministry","Just One Fix","0Vcpo9El50PNNbZXfKbNti","46","0.0000142","0.539","310293","0.982","0.462","C","0.371","-4.495","Major","0.0592","132.984","4-Apr","0.145"
"Alternative","A Perfect Circle","Delicious","1FEguBjPAhX5Go3nJQVrJy","44","0.000129","0.316","229507","0.833","0.0809","E","0.638","-2.748","Major","0.0703","148.114","4-Mar","0.186"
"Alternative","Meredith Andrews","Soar","3aQKT3ln3OJkBlidLtt8fJ","42","0.0112","0.473","236573","0.72","0","F","0.275","-8.188","Major","0.0368","77.976","4-Apr","0.415"
"Alternative","Like A Storm","Wish You Hell","4RWaTLTG6SBhZVHkFVR6h0","41","0.00461","0.544","203714","0.918","0.00108","F","0.336","-4.09","Major","0.0544","97.959","4-Apr","0.472"
"Alternative","Pantera","10's","5qG4mrKUlmGce1FA4wGrr7","45","0.000598","0.357","289893","0.812","0.0175","E","0.125","-6.522","Major","0.0445","110.788","4-Apr","0.108"
"Alternative","Atmosphere","Virgo","4MFXrdjxsheKmeEhO5erpF","43","0.733","0.727","272800","0.464","0.00000233","G#","0.102","-9.634","Major","0.0602","85.997","4-Apr","0.222"
"Alternative","Aaron Lewis","Forever","68uTOhnWyHLsIQnDC30Oqq","41","0.0112","0.555","267613","0.625","0.0000418","G#","0.128","-5.746","Major","0.028","137.95","4-Apr","0.259"
"Alternative","Never Shout Never","Bigcitydreams","30FGIXPjm30vX2KqbrIO2q","42","0.308","0.614","193000","0.534","0.00000252","C","0.352","-5.911","Major","0.0332","67.503","4-Apr","0.653"
"Alternative","Madlib","Slim's Return","74iAhjBEJ9PqlXxMSV73Ry","45","0.0408","0.517","236307","0.663","0.0305","D","0.293","-7.259","Major","0.218","91.746","4-Apr","0.529"
"Alternative","BJ The Chicago Kid","Worryin' Bout Me","002r1ZwqA9IL2pWtJMOs9f","49","0.352","0.668","235751","0.778","0","A#","0.561","-4.912","Minor","0.0991","126.919","4-Apr","0.531"
"Alternative","Nothing But Thieves","Itch","5gWN50cMZdfdf8SbinlNHp","48","0.0000571","0.305","204613","0.925","0.00336","A","0.108","-3.184","Major","0.0981","149.727","4-Apr","0.313"
"Alternative","Solange","Junie","5lMugQF80AuN6uukFJLT58","46","0.206","0.826","186027","0.724","0.0608","A#","0.144","-4.058","Major","0.0846","100.003","4-Mar","0.652"
"Alternative","Red","Start Again","6zVmYJACUF3yWLwpNwiuRN","43","0.00149","0.259","266973","0.776","0","D","0.0912","-4.419","Minor","0.0408","84.87","4-Apr","0.18"
"Alternative","Radiohead","A Wolf At the Door","66cuLvkHsW7dNkfNk6gQP9","49","0.265","0.48","201333","0.675","0.00000423","G","0.235","-7.134","Major","0.029","138.784","4-Mar","0.37"
"Alternative","Andrew Peterson","Is He Worthy?","5CTN5yokyAcrCoShGJmlJn","42","0.343","0.237","273907","0.413","0.0000123","B","0.105","-10.081","Major","0.0285","72.251","4-Apr","0.201"
"Alternative","The Knocks","HEAT (feat. Sam Nelson Harris)","6vysvL2ntLickeWb0TVqqt","44","0.00454","0.648","232987","0.835","0.0000237","B","0.118","-5.589","Major","0.0685","118.054","4-Apr","0.612"
"Alternative","Third Eye Blind","Thanks a Lot","5HQGvCeyUbpRm0gQdP61pP","41","0.0157","0.437","297627","0.812","0.000103","D","0.108","-7.143","Major","0.0318","81.541","4-Apr","0.43"
"Alternative","Miike Snow","Silvia","2Cq2BrkoxqMvP3hcJHWNga","43","0.0147","0.512","385667","0.789","0.000567","G","0.105","-5.403","Minor","0.0394","119.978","4-Apr","0.345"
"Alternative","Joywave","Blastoffff","4fXcjHURFEtoncSd03fJfe","46","0.00397","0.573","195520","0.87","0.00133","E","0.171","-4.618","Minor","0.07","121.919","4-Apr","0.334"
"Alternative","Jimmy Needham","Clear the Stage","6GQZ5WNHhqs6b0BD0lUK96","42","0.723","0.354","286680","0.267","0","G#","0.107","-10.051","Major","0.0357","86.167","4-Apr","0.461"
"Alternative","Creed","Faceless Man","601pVR5KgZgSDL90KfQm9z","44","0.000255","0.355","359040","0.65","0.000329","G","0.228","-6.611","Major","0.0283","138.666","4-Apr","0.177"
"Alternative","Bay Faction","One Thrill","49ZJrWBWztcA7Q1qzD00g0","37","0.176","0.657","189905","0.538","0.161","C","0.0956","-9.15","Major","0.0374","154.964","4-Apr","0.451"
"Alternative","Jeremy Camp","Walk By Faith","2HXqtup5zuhKzlcqZz4LKk","42","0.121","0.429","239787","0.612","0","A#","0.0988","-4.787","Major","0.0265","153.451","4-Mar","0.26"
"Alternative","tobi lou","The Blue","6Ggg9H5u8eUDcTzzoInIKH","41","0.436","0.586","113761","0.308","0","C#","0.0988","-10.57","Minor","0.458","174.509","4-Apr","0.786"
"Alternative","Slipknot","I Am Hated","6KZvgVnO8tKqZAxfnkO1Xb","39","0.0000834","0.435","157827","0.986","0.000924","G","0.572","-3.458","Major","0.182","125.822","4-Apr","0.434"
"Alternative","Moonchild","The List","0MezoO982AZR3AcfEZAdO0","40","0.85","0.436","305760","0.358","0.0597","A","0.19","-12.147","Minor","0.283","82.135","4-Apr","0.333"
"Alternative","Flyleaf","Sorrow","3mokABTMvRjILYV9iuvW5e","38","0.0161","0.475","166000","0.838","0","D","0.331","-3.616","Minor","0.0375","140.093","4-Mar","0.38"
"Alternative","Cowboy Junkies","Sweet Jane","71OzN2JM6BoQD3JO9hiJFi","47","0.359","0.604","214973","0.204","0.0829","G","0.111","-22.191","Major","0.0316","167.335","4-Apr","0.805"
"Alternative","Karen O","Ministry","7qcmuxVCAxLLC3xI7BulG8","47","0.137","0.462","306467","0.65","0.103","B","0.0807","-10.332","Major","0.0353","140.563","4-Apr","0.299"
"Alternative","Broken Bells","Vaporize","4EKKyep9jT8u5WpLC1qLrL","45","0.0236","0.557","209200","0.588","0.00155","C","0.523","-8.487","Major","0.0293","95.998","4-Apr","0.477"
"Alternative","Family Force 5","Cray Button","18imPfkdpeY11UIBKgjEy4","41","0.0029","0.684","209688","0.864","0","C#","0.0866","-5.751","Minor","0.171","129.992","4-Apr","0.804"
"Alternative","Neutral Milk Hotel","King of Carrot Flowers Pts. 2 & 3","6dFlPqbcAjpvDKp8voczqX","48","0.0514","0.221","186280","0.826","0","F","0.135","-5.393","Major","0.126","130.632","4-Apr","0.116"
"Alternative","311","The Night Is Young","113nuqvsay2EBzbEHfTwFN","39","0.0683","0.57","228693","0.931","0.0000191","A","0.121","-6.761","Major","0.0558","140.068","4-Apr","0.731"
"Alternative","Rammstein","BENZIN","1Q94WI2punbv0tABeSch7n","46","0.000402","0.539","226000","0.949","0.00183","G","0.0713","-4.169","Major","0.0582","142.04","4-Apr","0.225"
"Alternative","Mission Of Burma","That's When I Reach For My Revolver","5QAQxxN163HxD1uU0BrMYM","47","0.00194","0.3","233573","0.915","0.000338","E","0.147","-5.691","Major","0.049","147.119","4-Apr","0.51"
"Alternative","Big K.R.I.T.","Pick Yourself Up","22YesFAvecv7iOvx1g1REX","45","0.118","0.832","234837","0.774","0","G","0.254","-4.035","Minor","0.271","160.016","4-Apr","0.657"
"Alternative","Kid Rock","When U Love Someone","75d3OVVzNI0rdwfmYxn067","40","0.101","0.511","340613","0.79","0.0000044","D","0.508","-5.739","Major","0.0647","172.428","4-Apr","0.212"
"Alternative","Interpol","Stella Was a Diver and She Was Always Down","7Fz5UcHhAVxrlpEYxbGpy1","45","0.0142","0.417","388067","0.845","0.809","F","0.221","-5.502","Major","0.031","114.467","4-Apr","0.454"
"Alternative","Jawbreaker","Boxcar","43Jwg6NHpaYYJmGlPEdHol","42","0.00659","0.344","115120","0.957","0.494","G","0.14","-7.911","Major","0.0646","152.208","4-Apr","0.914"
"Alternative","The Avett Brothers","Swept Away","0DcBU93zLXGRdPPbUnP1iS","44","0.119","0.372","233280","0.512","0","G","0.126","-8.135","Major","0.028","160.859","4-Apr","0.554"
"Alternative","Jason Isbell and the 400 Unit","Cumberland Gap","5kIAr777wX9wvEC0aVEleQ","44","0.000354","0.272","204402","0.908","0.0362","B","0.18","-7.928","Minor","0.103","160.913","4-Apr","0.38"
"Alternative","Queens of the Stone Age","Feel Good Hit Of The Summer","7qTZ3NYt0p2Bdyaq4YS6UL","43","0.0172","0.33","163627","0.922","0.000125","B","0.358","-5.632","Major","0.172","164.873","4-Apr","0.526"
"Alternative","Hinder","Use Me","2e8r5YIPMCxXVJPPfwaSK8","43","0.000349","0.493","229733","0.974","0.00103","C","0.373","-3.026","Major","0.0586","134.091","4-Apr","0.509"
"Alternative","Knuckle Puck","Pretense","4ycBEc4S3zcAap4NJd3UMR","43","0.00719","0.233","185983","0.955","0.0128","A#","0.129","-2.658","Major","0.343","190.041","4-Apr","0.348"
"Alternative","KONGOS","Western Fog","5UTaHqa9qgB19WQkp0Um7v","40","0.00757","0.56","215760","0.621","0.0514","D","0.271","-8.797","Major","0.0336","160.012","4-Apr","0.231"
"Alternative","My Morning Jacket","Only Memories Remain","06hX2daPPS7JP5f9rJI3t2","41","0.141","0.578","429858","0.406","0.0677","F","0.156","-9.038","Major","0.0266","132.492","4-Apr","0.392"
"Alternative","Pantera","Drag the Waters","5t8sFMJ2aQaHqLnrAd4Q40","46","0.00413","0.524","295773","0.973","0.00623","D","0.242","-3.642","Major","0.09","125.691","4-Apr","0.532"
"Alternative","Freddie Gibbs","Scarface","6TTgbTWgNXgYnkRjgUvc1u","45","0.0249","0.576","126867","0.821","0.0000445","B","0.329","-5.834","Minor","0.393","89.06","4-Apr","0.628"
"Alternative","Soda Stereo","De Música Ligera - Remasterizado 2007","0Ruvs5IxqkGqQVWCO2oRpw","59","0.000611","0.537","213067","0.749","0.525","D","0.197","-6.335","Major","0.0284","124.232","4-Apr","0.734"
"Alternative","Shane & Shane","Heart of Worship","1ZeRu0bj5lCsD0Vh8hpM6I","48","0.0772","0.517","306806","0.353","0","G","0.115","-11.436","Major","0.0268","135.962","4-Apr","0.0993"
"Alternative","Aaron Lewis","The Party’s Over","3LyP4gg3fEidq8gNoBxU22","43","0.125","0.615","214333","0.82","0.000306","F#","0.319","-4.687","Major","0.0282","153.983","4-Apr","0.741"
"Alternative","Five Finger Death Punch","Diary of a Deadman","44AsfbNAwg3hQIbEIyXVuh","39","0.000141","0.514","280900","0.963","0.417","B","0.111","-6.267","Minor","0.0805","150.002","4-Apr","0.641"
"Alternative","Black Stone Cherry","In My Blood","2iIDpuiFj86WKpK6eKyzTP","44","0.00227","0.399","227147","0.837","0.00000127","D","0.161","-3.83","Major","0.0463","149.868","4-Apr","0.351"
